Wall time,Step,Value
1656851950.350657,54626,0.08488702774047852
1656851953.125247,54648,0.13446660339832306
1656851958.6813035,54692,0.10473457723855972
1656851962.2136729,54720,0.10001420229673386
1656851977.1119351,54808,0.14183321595191956
1656851993.5171683,54938,0.11580145359039307
1656851999.1932828,54983,0.1348440945148468
1656852029.4935806,55194,0.2233736217021942
1656852042.86681,55300,0.05791625753045082
1656852043.2454016,55303,0.13145051896572113
1656852046.52837,55329,0.1290155053138733
1656852050.4389122,55360,0.13642708957195282
1656852076.7092342,55539,0.07350229471921921
1656852077.3397536,55544,0.07665734738111496
1656852078.3482366,55552,0.07000759989023209
1656852098.7832062,55714,0.08678746223449707
1656852105.4727905,55767,0.12714537978172302
1656852109.133118,55796,0.12196497619152069
1656852118.5997255,55871,0.16399845480918884
1656852133.9820805,55964,0.08172301203012466
1656852134.3596637,55967,0.19101499021053314
1656852150.1262581,56092,0.12989088892936707
1656852180.6591823,56305,0.036191683262586594
1656852184.832886,56338,0.2682919502258301
1656852190.1327748,56380,0.06900051236152649
1656852196.7461853,56433,0.21130454540252686
1656852206.110819,56508,0.10464691370725632
1656852207.8569124,56522,0.15258032083511353
1656852208.7305748,56529,0.0931909829378128
1656852218.7168055,56609,0.11437169462442398
1656852244.738206,56788,0.11499655991792679
1656852248.8598223,56821,0.1371362954378128
1656852253.3545275,56857,0.044931381940841675
1656852271.2084162,57000,0.07714836299419403
1656852275.8301077,57037,0.13495801389217377
1656852304.6398666,57238,0.08479993790388107
1656852307.63625,57262,0.04045824334025383
1656852312.3825433,57300,0.07242359220981598
1656852313.1325347,57306,0.17270857095718384
1656852333.6107292,57470,0.15336492657661438
1656852339.1511705,57485,0.21823903918266296
1656852343.3928263,57519,0.11357420682907104
1656852373.596653,57761,0.07787385582923889
1656852390.9699922,57871,0.11364273726940155
1656852418.425425,58091,0.13256260752677917
1656852447.7361355,58296,0.1522226482629776
1656852454.1062891,58347,0.06660352647304535
1656852465.8414042,58441,0.1846599280834198
1656852480.333522,58557,0.07623665034770966
1656852487.283328,58612,0.2159561812877655
1656852491.0697682,58642,0.12428286671638489
1656852491.5734901,58646,0.08698961138725281
1656852504.7113674,58720,0.07309608161449432
1656852508.1124089,58747,0.08187669515609741
1656852510.2543929,58764,0.06980017572641373
1656852513.4047346,58789,0.13570424914360046
1656852523.9956648,58873,0.1233360692858696
1656852541.9110968,59015,0.09719159454107285
1656852543.9307003,59031,0.14146031439304352
1656852544.6891031,59037,0.09243858605623245
1656852577.1096811,59265,0.07765251398086548
1656852583.0432825,59312,0.12374479323625565
1656852601.9680188,59433,0.08444923162460327
1656852620.1317465,59577,0.12952575087547302
1656852626.1906304,59625,0.07490137219429016
1656852628.2091458,59641,0.07143355906009674
